entry,Base_SMILES,Base_Name,Ligand_SMILES,Ligand_Name,Solvent_SMILES,Solvent_Name,Concentration,Temp_C,yield
128,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.1,90,6.69
129,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.1,90,0.0
130,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.1,90,2.48
131,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.1,90,45.95
132,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.1,90,48.21
133,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.1,90,0.0
134,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.1,90,6.27
135,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.1,90,0.0
136,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.1,90,5.8
137,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.1,90,86.37
138,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.1,90,48.64
139,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.1,90,0.0
140,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.1,90,5.29
141,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.1,90,0.0
142,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.1,90,1.9
143,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.1,90,69.11
144,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.1,90,20.73
145,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.1,90,0.0
146,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.1,90,0.0
147,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.1,90,0.0
148,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.1,90,1.19
149,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.1,90,28.11
150,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.1,90,30.95
151,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.1,90,0.0
152,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.1,90,0.0
153,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.1,90,0.0
154,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.1,90,0.65
155,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.1,90,42.3
156,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.1,90,29.21
157,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.1,90,0.0
158,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.1,90,0.0
159,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.1,90,0.0
160,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.1,90,1.9
161,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.1,90,85.24
162,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.1,90,23.75
163,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.1,90,0.0
164,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.1,90,0.0
165,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.1,90,0.0
166,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.1,90,0.26
167,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.1,90,3.0
168,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,17.92
169,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.0
170,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,7.34
171,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.0
172,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.55
173,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,25.5
174,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,38.12
175,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.0
176,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,23.22
177,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.0
178,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.32
179,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,26.33
180,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,42.45
181,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.0
182,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,20.04
183,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.0
184,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,5.91
185,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,59.27
186,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,19.39
187,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.0
188,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,31.97
189,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.0
190,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,0.0
191,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,90,36.98
192,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC(N(C)C)=O,DMAc,0.1,120,5.03
193,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC(N(C)C)=O,DMAc,0.1,120,7.71
194,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC(N(C)C)=O,DMAc,0.1,120,82.09
195,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC(N(C)C)=O,DMAc,0.1,120,24.56
196,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC(N(C)C)=O,DMAc,0.1,120,74.04
197,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC(N(C)C)=O,DMAc,0.1,120,88.41
198,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC(N(C)C)=O,DMAc,0.1,120,0.26
199,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC(N(C)C)=O,DMAc,0.1,120,28.53
200,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC(N(C)C)=O,DMAc,0.1,120,68.33
201,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC(N(C)C)=O,DMAc,0.1,120,47.58
202,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC(N(C)C)=O,DMAc,0.1,120,86.46
203,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC(N(C)C)=O,DMAc,0.1,120,80.61
204,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC(N(C)C)=O,DMAc,0.1,120,4.08
205,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC(N(C)C)=O,DMAc,0.1,120,12.35
206,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC(N(C)C)=O,DMAc,0.1,120,62.6
207,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC(N(C)C)=O,DMAc,0.1,120,44.53
208,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC(N(C)C)=O,DMAc,0.1,120,87.32
209,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC(N(C)C)=O,DMAc,0.1,120,84.81
210,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC(N(C)C)=O,DMAc,0.1,120,0.0
211,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC(N(C)C)=O,DMAc,0.1,120,1.31
212,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC(N(C)C)=O,DMAc,0.1,120,17.43
213,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC(N(C)C)=O,DMAc,0.1,120,27.93
214,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC(N(C)C)=O,DMAc,0.1,120,76.33
215,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC(N(C)C)=O,DMAc,0.1,120,48.15
216,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.1,120,29.25
217,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.1,120,0.0
218,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.1,120,8.4
219,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.1,120,1.96
220,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.1,120,12.65
221,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.1,120,56.57
222,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.1,120,50.79
223,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.1,120,0.0
224,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.1,120,6.44
225,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.1,120,3.28
226,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.1,120,9.59
227,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.1,120,50.93
228,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.1,120,69.13
229,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.1,120,0.0
230,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.1,120,7.69
231,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.1,120,3.8
232,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.1,120,13.09
233,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.1,120,84.17
234,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.1,120,46.53
235,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.1,120,0.0
236,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.1,120,5.3
237,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.1,120,3.1
238,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.1,120,7.36
239,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.1,120,59.81
240,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.1,120,25.86
241,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.1,120,0.0
242,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.1,120,0.0
243,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.1,120,0.0
244,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.1,120,7.89
245,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.1,120,73.71
246,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.1,120,43.18
247,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.1,120,0.0
248,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.1,120,0.0
249,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.1,120,0.0
250,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.1,120,4.23
251,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.1,120,66.49
252,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.1,120,35.91
253,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.1,120,0.0
254,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.1,120,0.0
255,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.1,120,0.03
256,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.1,120,4.94
