canonical_smiles,molregno,mol_chembl_id,standard_relation,standard_value,standard_type,standard_units,description,organism,assay_type,confidence_score,pref_name,tgt_chembl_id
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C,453570,CHEMBL475534,=,10000.000000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,152751,CHEMBL1108,=,32.360000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S+](C)[O-],148004,CHEMBL1088,=,323.590000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc(cc1OC)C2CCN(CC[C@H]3CCOc4ccccc34)CC2,153104,CHEMBL96153,=,251.190000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)CCC=C1c2ccccc2CCc3ccccc13,27072,CHEMBL629,=,10000.000000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc(cc1OC)C2CCN(CCC3CCOc4ccccc34)CC2,152981,CHEMBL94664,=,199.530000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
NC1=NCC2N1c3ccccc3Cc4ccccc24,152610,CHEMBL1106,=,100000.000000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C,3183,CHEMBL46,=,812.830000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,255477,CHEMBL1294,=,323.590000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24,34197,CHEMBL715,=,181.970000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2,27588,CHEMBL652,=,3890.450000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
Cl.Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45,550155,CHEMBL1712,=,120.230000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c4c[nH]c5ccccc45,1543376,CHEMBL2368925,=,12022.640000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
Cc1cccc(CCN2CCC(CC2)C(=O)c3ccc(NS(=O)(=O)C)cc3)n1,152611,CHEMBL327980,=,19.950000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)CCCN1c2ccccc2CCc3ccccc13,605,CHEMBL11,=,3388.440000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(Cn2c(NC3CCNCC3)nc4ccccc24)cc1,90981,CHEMBL61301,=,28.180000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG expressed in mammalian cells,Homo sapiens,B,9,HERG,CHEMBL240
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,570147,CHEMBL1741,=,33113.110000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in mammalian cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
Clc1ccc2c(c1)c(cn2c3ccccc3)C4CCN(CCN5CCNC5=O)CC4,81899,CHEMBL443476,=,88.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
Clc1ccc2c(c1)c(cn2C3CCCCC3)C4CCN(CCN5CCNC5=O)CC4,81898,CHEMBL53661,=,137.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CCC(CC)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,81742,CHEMBL299390,=,1480.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)n2cc(C3=CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,10942,CHEMBL12186,=,10.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)(C)c1ccc2c(ccn2c3ccc(F)cc3)c1,81335,CHEMBL299590,>,10000.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)N2CC(C3CCN(CCN4CCNC4=O)CC3)c5ccccc25,81178,CHEMBL556312,=,23.500000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,557741,CHEMBL1729,=,45.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,1219,CHEMBL6966,=,143.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
OC(=O)Cc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,81840,CHEMBL55835,=,579.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,19569,CHEMBL17157,=,56.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCN=C4S)CC3)c5ccccc25,80424,CHEMBL298978,=,6.200000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CCC(O)(CC)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,81740,CHEMBL53871,=,15700.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
OC(=O)c1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,81784,CHEMBL300927,=,75000.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,5638,CHEMBL473,=,10.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CC(=O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,80870,CHEMBL301992,>,10000.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CCCc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,81148,CHEMBL52348,=,26000.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CCC(O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,80903,CHEMBL53866,=,2200.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,81080,CHEMBL53089,>,10000.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)Cc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,81149,CHEMBL301956,=,11.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CCC(=O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,81714,CHEMBL53321,=,1947.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,81683,CHEMBL914,=,23000.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CC(O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,81741,CHEMBL52794,=,4550.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,3859,CHEMBL54,=,32.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5ccccc25,10819,CHEMBL12780,=,7.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CCc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,80902,CHEMBL300907,=,3500.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
COC(=O)Cc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,81785,CHEMBL415944,=,131.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CS(=O)(=O)Nc1ccc2OC3(CCN(CC3)C4CCc5cc(ccc5C4)C#N)CC(O)c2c1,81657,CHEMBL52627,=,34.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)(O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,80423,CHEMBL52832,=,460.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
COC(=O)c1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,80869,CHEMBL52999,=,36.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)n2cc(C3CCNCC3)c4cc(Cl)ccc24,10859,CHEMBL273235,=,204.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,10813,CHEMBL12713,=,3.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,364141,CHEMBL1423,=,18.000000000000000000000000000000,IC50,nM,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,Homo sapiens,B,9,HERG,CHEMBL240
COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,557741,CHEMBL1729,=,47.000000000000000000000000000000,IC50,nM,Inhibitory activity against Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,10813,CHEMBL12713,=,3.000000000000000000000000000000,IC50,nM,Inhibitory activity against Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4,17136,CHEMBL583,=,50000.000000000000000000000000000000,IC50,nM,Inhibitory activity against Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,364141,CHEMBL1423,=,18.000000000000000000000000000000,IC50,nM,Inhibitory activity against Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,65605,CHEMBL296419,=,0.900000000000000000000000000000,IC50,nM,Inhibitory activity against Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,19569,CHEMBL17157,=,56.000000000000000000000000000000,IC50,nM,Inhibitory activity against Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,5970,CHEMBL479,=,191.000000000000000000000000000000,IC50,nM,Inhibitory activity against Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,333370,CHEMBL370805,=,4.400000000000000000000000000000,IC50,nM,K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1,Homo sapiens,F,9,HERG,CHEMBL240
Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45,33664,CHEMBL708,=,152.000000000000000000000000000000,IC50,nM,K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1,Homo sapiens,F,9,HERG,CHEMBL240
CN(C)CCC=C1c2ccccc2CCc3ccccc13,27072,CHEMBL629,=,10000.000000000000000000000000000000,IC50,nM,K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1,Homo sapiens,F,9,HERG,CHEMBL240
Fc1ccc(Cn2c(NC3CCNCC3)nc4ccccc24)cc1,90981,CHEMBL61301,=,28.000000000000000000000000000000,IC50,nM,K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1,Homo sapiens,F,9,HERG,CHEMBL240
C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3,119288,CHEMBL75880,=,7800.000000000000000000000000000000,IC50,nM,K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1,Homo sapiens,F,9,HERG,CHEMBL240
CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,2261,CHEMBL42,=,191.000000000000000000000000000000,IC50,nM,K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1,Homo sapiens,F,9,HERG,CHEMBL240
CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,7714,CHEMBL85,=,163.000000000000000000000000000000,IC50,nM,K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1,Homo sapiens,F,9,HERG,CHEMBL240
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,10813,CHEMBL12713,~,3.000000000000000000000000000000,IC50,nM,Inhibitory concentration against hERG currents after prolonged depolarizing pulses,Homo sapiens,F,9,HERG,CHEMBL240
OC(=O)[C@@H](CC1CCC1)N2C[C@H](CN3CCC(CC3)c4cnc5ccccn45)[C@H](C2)c6cccc(F)c6,1385337,CHEMBL2113086,=,2700.000000000000000000000000000000,IC50,nM,Inhibitory activity against human Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
OC(=O)[C@@H](CC1CCC1)N2C[C@H](CN3CCC(CC3)c4cnc5ccc(cn45)C(F)(F)F)[C@H](C2)c6cccc(F)c6,325007,CHEMBL435886,<,10000.000000000000000000000000000000,IC50,nM,Inhibitory activity against human Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc(cc1)[C@@H](O)C[C@@H]2N(C)CCc3cc(OC)c(OC)cc23,325720,CHEMBL196983,=,790.000000000000000000000000000000,IC50,nM,Mean inhibitory concentration against potassium channel HERG,Homo sapiens,B,8,HERG,CHEMBL240
COc1cc2CCN(C)[C@@H](C[C@H](O)c3ccc(Cl)cc3)c2cc1OC,325721,CHEMBL197467,=,400.000000000000000000000000000000,IC50,nM,Mean inhibitory concentration against potassium channel HERG,Homo sapiens,B,8,HERG,CHEMBL240
CN(C)CCCn1nc(C2=C(C(=O)NC2=O)c3cn(c4ccc5ccccc5c4)c6ccccc36)c7ccccc17,296900,CHEMBL368895,=,28.000000000000000000000000000000,IC50,nM,Inhibition of Potassium channel HERG,Homo sapiens,B,8,HERG,CHEMBL240
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C3CCCCC3)cc1)C(=O)O.OC(=O)C(F)(F)F,308902,CHEMBL183418,>,90000.000000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
NC(CC(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(=O)O)Cc3ccc(F)c(F)c3.OC(=O)C(F)(F)F,308920,CHEMBL182223,=,79000.000000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
NC(CC(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(F)(F)F)Cc3ccccc3F.OC(=O)C(F)(F)F,309068,CHEMBL435882,=,870.000000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc3cc(F)ccc3F)cc1)C(=O)O.OC(=O)C(F)(F)F,309114,CHEMBL364102,=,76000.000000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc3c(F)c(F)c(F)c(F)c3F)cc1)C(=O)O.OC(=O)C(F)(F)F,309116,CHEMBL183289,>,100000.000000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
COC(=O)Cc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)CC(N)Cc3ccccc3F)cc1.OC(=O)C(F)(F)F,308842,CHEMBL186482,=,9700.000000000000000000000000000000,IC50,nM,Inhibition of human Potassium channel HERG,Homo sapiens,B,9,HERG,CHEMBL240
C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)c3cccc(c3)C(=O)O.OC(=O)C(F)(F)F,323558,CHEMBL195755,>,100000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against Potassium channel HERG was determined,Homo sapiens,B,8,HERG,CHEMBL240
C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)c3ccc(F)cc3.OC(=O)C(F)(F)F,317641,CHEMBL189881,=,1100.000000000000000000000000000000,IC50,nM,Inhibitory concentration against Potassium channel HERG was determined,Homo sapiens,B,8,HERG,CHEMBL240
C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)c3cccc(c3)c4nn[nH]n4.OC(=O)C(F)(F)F,322681,CHEMBL195378,=,59000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against Potassium channel HERG was determined,Homo sapiens,B,8,HERG,CHEMBL240
C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)c3cccc(c3)c4noc(O)n4.OC(=O)C(F)(F)F,323070,CHEMBL370072,=,28000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against Potassium channel HERG was determined,Homo sapiens,B,8,HERG,CHEMBL240
CN([C@@H]1[C@@H](O)C(C)(C)Oc2ccc(OCCCC(F)(F)F)cc12)S(=O)(=O)C,65092,CHEMBL298475,=,12600.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4NC(=O)CCc4c3,19062,CHEMBL17423,=,18000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,12506,CHEMBL532,=,39000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CCCNCC(O)COc1ccc(O)cc1C(=O)CCc2ccccc2,243859,CHEMBL1264,=,40000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
NCC(O)COc1ccccc1C(=O)CCc2ccccc2,308471,CHEMBL1365,=,44000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,570147,CHEMBL1741,=,46000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,111185,CHEMBL1000,=,108000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,921,CHEMBL16,=,240000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,2217,CHEMBL40,=,3000000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
Nc1ccncc1,31289,CHEMBL284348,=,4400000.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,65605,CHEMBL296419,=,1.500000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CS(=O)(=O)Nc1ccc2OC3(CCN(CCc4ccc5nonc5c4)CC3)CC(=O)c2c1,212782,CHEMBL129583,=,8.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CCCCCCCN(CC)CCCCc1ccc(cc1)[N+](=O)[O-],308616,CHEMBL182977,=,10.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1,12608,CHEMBL533,=,20.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
COc1ccc(CCN(C)CCCN(C(=O)c2ccc(cc2)[N+](=O)[O-])c3ccc(OC)c(OC)c3)cc1OC,308595,CHEMBL182646,=,20.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
Cc1cccc(CCN2CCC(CC2)C(=O)c3ccc(NS(=O)(=O)C)cc3)n1,152611,CHEMBL327980,=,20.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
COc1ccc(cc1OC)C2CCN(CC[C@H]3CCOc4ccccc34)CC2,153104,CHEMBL96153,=,30.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,5638,CHEMBL473,=,30.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,19569,CHEMBL17157,=,50.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,5583,CHEMBL9484,=,150.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CCC[S+]([O-])CCCN(CC)CC(O)COc1ccc(cc1)C#N,308812,CHEMBL362103,=,250.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,7714,CHEMBL85,=,260.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,36662,CHEMBL723,=,350.000000000000000000000000000000,IC50,nM,Inhibitory concentration against IKr potassium channel,Homo sapiens,B,8,HERG,CHEMBL240
