Internal ID,Vendor ID,SMILES,CollectionName,logS
Mol1014,306388,O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCCO4,emolecules,1.905903766
Mol1015,235805596,CC(C)(C)c1ccc(=O)n(CC2CN(CC3(O)CCCC3)C2)n1,emolecules,1.660391098
Mol1016,205724941,O=c1ccc(C2CC2)nn1CC1CN(CC2(O)CCCC2)C1,emolecules,1.720903171
Mol1017,31323694,Cc1nnc(NCc2cccnc2)c2ccccc12,emolecules,1.476106717
Mol1018,31405077,Cc1c(C)n(Cc2ccccc2)c2ncnc(N)c12,emolecules,1.634678752
Mol1019,32494828,CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O,emolecules,1.591064607
Mol1020,53882277,O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2,emolecules,1.521661015
Mol1021,11850006,CN1CCC(NC(=O)COc2ccc(C#N)cc2)CC1,emolecules,1.546295835
Mol1022,429276,CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,emolecules,1.64246452
Mol1023,37009919,O=C(NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1)N1CCC1,emolecules,1.755798657
Mol1024,49995595,CNC(=O)c1cccc(Cn2nnc(-c3ccccc3Cl)n2)c1,emolecules,1.360404055
Mol1025,49297145,CN(C(=O)c1cncc(F)c1)c1cccc2ncccc12,emolecules,1.790777601
Mol1026,44551324,Cc1ccc(NS(C)(=O)=O)c(C(=O)N(C)c2ccc3ccccc3c2)c1,emolecules,1.735439203
Mol1027,2908077,COc1ccc(-c2cn3c4ccccc4nc3n2CCO)cc1,emolecules,1.672282625
Mol1028,31878068,Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,emolecules,1.606381365
Mol1029,2258851,O=C(NCCc1ccccc1)c1cnccn1,emolecules,1.771293443
Mol1030,49933864,CN(C)C(=O)OCCN1CCC(c2c[nH]c3ncccc23)CC1,emolecules,1.698535493
Mol1031,31921006,CN(Cc1ccc(Br)o1)C(=O)CN1CCCC1=O,emolecules,1.845284126
Mol1032,157255,Cc1nc(CC2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc(NC2CCCC2)n1,emolecules,1.781539969
Mol1033,25726403,N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,emolecules,1.689308859
Mol1034,32021126,CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,emolecules,1.789580712
Mol1035,32434890,Cc1cnc(NCc2ccccc2-n2ccnc2)nc1N(C)C,emolecules,1.717836867
Mol1036,49670792,COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,emolecules,0.709269961
Mol1037,25724621,CSc1ccc(-c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3ccncc3)C2)cc1,emolecules,1.574031268
Mol1038,24873612,COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,emolecules,1.800442121
Mol1039,24883050,COc1ccc(C2(NCc3cccc4ncccc34)CC2)cc1,emolecules,1.744449457
Mol1040,MCULE-6903077184,CC(=O)c1ccc(OCCCCN2CCCC2)cc1,mcule,1.559667278
Mol1041,35717800,O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12,emolecules,1.195899652
Mol1042,32018130,CSCc1csc(NC(C)=O)n1,emolecules,1.444981112
Mol1043,29596013,CN(C)c1cc(CNc2ccc(C#N)cn2)ccn1,emolecules,1.662568967
Mol1044,36933237,CC(C)(C)n1ncc(C(=O)N2CCCn3ncnc32)c1C(F)(F)F,emolecules,1.664453929
Mol1045,48213727,c1cnc(-n2cccn2)c(CNC2CCCC2)c1,emolecules,1.4827307
Mol1046,48257421,CCc1nnc(Oc2cccnc2)c(C#N)c1CC,emolecules,1.484869033
Mol1047,3333585,O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,emolecules,1.441066407
Mol1048,46223555,Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,emolecules,1.693199145
Mol1049,30492996,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,emolecules,1.568788212
Mol1050,29912627,Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,emolecules,1.419955748
Mol1051,36464053,CCc1cnc(C)nc1-c1ccc(-c2ccn[nH]2)cc1,emolecules,1.316808752
Mol1052,35690264,O=C(Nc1ccc(N2CCOCC2)nc1)N1CCc2sccc2C1,emolecules,1.410777233
Mol1053,53927369,Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,emolecules,1.501059262
Mol1054,45475529,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1.CS(=O)(=O)O,emolecules,1.683047038
Mol1055,50428674,CC(C)(C)C[C@@H]1COCc2nc(OCc3ccccn3)cc(=O)n21,emolecules,1.7930916
Mol1056,Z344039182,O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nc(Cl)ccc2Cl)CC1,enamineHTS,1.790144365
Mol1057,35684677,COc1ccc(F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.779596491
Mol1058,42653736,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,emolecules,1.675778342
Mol1059,43241548,CC(=O)Nc1cc(CCC2CCNCC2)ccn1,emolecules,1.707399831
Mol1060,29780390,CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(O)O)o1,emolecules,1.8409212
Mol1061,49832746,O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,emolecules,1.487138375
Mol1062,294504,CC(C)(C)NC(=O)Cn1nc(C(c2ccccc2)c2ccccc2)oc1=O,emolecules,0.779596491
Mol1063,5536034,Cc1ccccc1CSc1ccc(-c2ccccn2)nn1,emolecules,0.243038049
Mol1064,316806315,CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,emolecules,1.72427587
Mol1065,25764007,O=C(c1ccccc1)N1CCN2C(=O)N(Cc3ccccc3)C(=O)[C@H]2C1,emolecules,1.794488047
Mol1066,49968164,CCc1cc(N(C)Cc2ccc(N)nc2)nc(C)n1,emolecules,1.562887381
Mol1067,41560058,CCC1(O)CN(c2ncccc2C#N)C1,emolecules,1.356025857
Mol1068,11015786,Cc1ccc(C(=O)O)cc1NS(=O)(=O)c1csc(C(=O)Nc2ccccc2)c1,emolecules,1.788804493
Mol1069,171753626,O=C1CC[C@H](O)[C@@H](c2cccc(Cl)c2)N1Cc1ccccc1,emolecules,2.07371835
Mol1070,1119882,CC(C)(C)C(=O)Nc1nnc(Cc2ccccc2)s1,emolecules,1.546295835
Mol1071,5662916,CC(C)(CO)NCCCCn1c2ccccc2c2ccccc21,emolecules,1.501880494
Mol1072,235805590,Cn1c(=O)n(C2CCCC2)c(=O)c2c(F)cccc21,emolecules,1.41447195
Mol1073,32069322,Cc1noc2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,emolecules,1.06069784
Mol1074,35747521,Cc1noc(C)c1CS(=O)(=O)Cc1cccc2c1OCCO2,emolecules,1.726727209
Mol1075,31841658,Cc1ccc(CNC(=O)c2cccnc2)n1C,emolecules,1.608526034
Mol1076,31327400,CN1CCc2nc(NC(=O)c3cncn3-c3ccccc3)sc2C1,emolecules,1.63748973
Mol1077,13159362,Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,emolecules,1.740125737
Mol1078,49154015,C=CCn1cnc2c(Cl)cc(-c3ccc(C(=O)NC4CC4)o3)cc21,emolecules,1.520745472
Mol1079,316140284,CCN1C(=O)CC[C@H](C(=O)N2CCc3cc(F)cc(C)c3C2)[C@H]1c1ccncc1,emolecules,1.846646329
Mol1080,177285116,FC(F)(F)COc1ccc(CN2CCc3c(cnn3-c3ccccc3)C2)nn1,emolecules,1.716670976
Mol1081,2289263,COc1ccccc1CC(=O)NC1CCN(C)CC1,emolecules,1.635282638
Mol1082,32090192,CC(=O)N(c1ccc(C)cc1)c1nc(Cn2ccnc2)cs1,emolecules,1.639984248
Mol1083,60174406,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,emolecules,1.560862695
Mol1084,16298385,Fc1ccccc1CNc1nc(-c2ccccc2)no1,emolecules,0.545307116
Mol1085,36682965,CC(=O)NC1(C(=O)N2CCCN(c3cccnn3)CC2)CCCCC1,emolecules,1.683587318
Mol1086,35754387,CNC(=O)c1cccc(Oc2ncnc3c2CN(C)CC3)c1,emolecules,1.670987603
Mol1087,Z1240794986,C#CCN1CCC[C@H]1C(=O)Nc1cnn(-c2ncccn2)c1,enamineHTS,1.653983907
Mol1088,300481204,N#Cc1ccccc1N1CCC(N)CC1,emolecules,1.738225448
Mol1089,31416879,N#Cc1ccc(Cn2cncn2)c(F)c1,emolecules,1.42373725
Mol1090,Z86139961,Fc1cccc(Cl)c1CNCCc1c[nH]c2ccccc12,enamineHTS,1.683767261
Mol1091,48321050,CN(C)S(=O)(=O)Nc1ccc(-n2ncc3ccccc32)cc1,emolecules,1.589837943
Mol1092,44447553,Cn1cnnc1CCn1ccnc1-c1cc2ccccc2s1,emolecules,1.517855419
Mol1093,178528031,CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)C3CCN(CCC4CCCC4)CC3)cc21,emolecules,0.267171728
Mol1094,24065064,Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cn1,emolecules,1.656002321
Mol1095,31247054,CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1,emolecules,1.563006187
Mol1096,53815847,COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1,emolecules,1.566201719
Mol1097,29627941,CCc1nc(NC(=O)c2ccccc2F)sc1C,emolecules,1.361916619
Mol1098,15270501,Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,emolecules,1.112269768
Mol1099,15276004,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1cccc(F)c1,emolecules,1.484299839
Mol1100,43248547,O=C(O)c1ccccc1-c1ccc(CN2CCCCC2)cc1,emolecules,1.963410016
Mol1101,29683420,CN1CC(=O)N(CCCC(=O)Nc2cccc(C#Cc3cccs3)c2)C1=O,emolecules,1.635483747
Mol1102,27352131,O=C(CCc1ccco1)Nc1ccccc1OC(F)F,emolecules,1.649626887
Mol1103,33313717,Cn1cc(C(=O)NCCc2c[nH]c3ccccc23)c(-c2cccnc2)n1,emolecules,1.750122527
Mol1104,24472719,Cc1noc(C)c1CCC(=O)Nc1cccnc1,emolecules,1.745933158
Mol1105,48340662,CCCN1CCCN(c2ncccc2C#N)CC1,emolecules,1.445136969
Mol1106,11844078,CSCc1c(C(=O)NC(C)C)oc2ccccc12,emolecules,1.445604203
Mol1107,32157229,Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12,emolecules,1.645225712
Mol1108,MCULE-1169396424,CCOc1ccccc1CNCCc1c[nH]c2ccccc12,mcule,1.597804842
Mol1109,1536855,COc1cc(CNCCN2CCOCC2)cc(Cl)c1OCc1ccccc1,emolecules,1.728434951
Mol1110,48277570,COc1ccncc1NCc1ccc2c(c1)OCCO2,emolecules,1.492620722
Mol1111,106929051,O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1,emolecules,1.2955671
Mol1112,48791655,Cn1cc(CCNC(=O)N2CCCc3c(F)cccc32)cn1,emolecules,1.62838893
Mol1113,44440551,Cc1ccc(-n2ccnc2-c2ccoc2)c2cccnc12,emolecules,1.297979244
Mol1114,44591290,O=C(c1cnc(-c2ccccc2)s1)N1CCOC2(CCCC2)C1,emolecules,1.591064607
Mol1115,300042043,Clc1ccccc1CNCc1ccc2c(c1)OCCO2,emolecules,1.389520466
Mol1116,20689377,Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,emolecules,1.331427297
Mol1117,2890746,O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,emolecules,1.464638559
Mol1118,193725,COc1ccc(NC(=O)CN2CCC(c3cc(-c4cnc(N)nc4)cc(C)n3)CC2)cc1,emolecules,1.628286731
Mol1119,30656579,Cc1ccc(C(=O)Nc2ccccc2C(C)(C)C)cn1,emolecules,1.50501424
Mol1120,36951097,c1ccc(-c2nsc(N3CCCN(c4nccs4)CC3)n2)cc1,emolecules,1.471438407
Mol1121,202901,Cc1nc(N)c2c(C(F)(F)F)cc(C3CCN(C(=O)Cc4ccc(F)cc4)CC3)nc2n1,emolecules,1.775537635
Mol1122,44398457,CCCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,emolecules,1.547774705
Mol1123,3566194,Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1,emolecules,1.592509848
Mol1124,29683998,CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F,emolecules,1.548389418
Mol1125,31357352,O=C(CCc1ccc2c(c1)OCO2)Nc1cccc2cnccc12,emolecules,1.650501795
Mol1126,44416320,O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(Cc3ccccc3)cccc12,emolecules,1.476541809
Mol1127,1553046,Cc1cc(C)c(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)c1-n1cnnn1,emolecules,0.436162647
Mol1128,55623512,Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,emolecules,1.679064318
Mol1129,53873925,COc1ccc(CCC(=O)N2CCN(C(=O)c3cc4n(n3)CCCC4)CC2)cc1,emolecules,1.921009802
Mol1130,1556709,Cc1ccc(-n2c(S)nnc2-c2ccc(O)cc2)c(C)c1,emolecules,1.461348434
Mol1131,48314264,Cc1nccn1-c1cncc(N2CCN(CC3CCCC3)C(=O)C2)n1,emolecules,1.696356389
Mol1132,LN00201761,N#Cc1c(O)nc2scc(-c3ccc(-c4ccccc4O)cc3)c2c1O,labnetworkBB,1.769377326
Mol1133,36906076,O=C1CN(C(=O)c2ccc(F)cc2)CCN1,emolecules,1.672190251
Mol1134,3347103,CN(CC(=O)NC1(C#N)CCCC1)c1ccccc1,emolecules,1.667639706
Mol1135,195351220,CCOc1ccc(CC(=O)NCCn2cccnc2=O)cc1,emolecules,1.835817354
Mol1136,231820085,Cc1ccc(C)c(S(=O)(=O)N2CCCN(C3CCC3)CC2)c1,emolecules,1.762453482
Mol1137,315631672,COc1c(N)ncnc1N1CCCC(C)(C)CC1,emolecules,1.583878599
Mol1138,1284117,COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC,emolecules,0.63748973
Mol1139,267985,Cc1nccc(C2(C)CCN(CC(N)=O)CC2)n1,emolecules,1.77633791
Mol1140,31835712,Cc1cc2ncn(CC(=O)NC(C)(C)C)c2cc1C,emolecules,1.592176757
Mol1141,48276932,O=C1CCCN1c1ccc(NCc2ccccn2)nc1,emolecules,1.735279448
Mol1142,43674916,Cc1csc(N2CCN(Cc3ccc(OCC(F)(F)F)nc3)CC2)n1,emolecules,1.491781776
Mol1143,25616683,CNc1nc(-c2cc(OC)cc(OC)c2)ncc1F,emolecules,1.408748606
Mol1144,25428520,COc1ccccc1-c1nc(C(=O)O)cs1,emolecules,1.737192643
Mol1145,48339892,Cc1ccc(CC(=O)Nc2nc(C)no2)cn1,emolecules,1.631545228
Mol1146,33339849,CCCn1c(=O)n(Cc2ccc(C#N)cc2F)c2ccccc21,emolecules,1.168497484
Mol1147,44699501,OCCCCCn1cc(-c2ccccc2-c2ccco2)nn1,emolecules,1.04453976
Mol1148,32636348,Cc1ccc(C2=NC3(CCN(Cc4ccc(F)cc4)CC3)NC2=O)cc1,emolecules,1.104487111
Mol1149,18813553,O=C(NCc1ccccn1)c1ccc(F)cc1Cl,emolecules,1.593286067
Mol1150,31708035,Nc1ccc(CC(=O)Nc2ccccc2F)cc1,emolecules,1.732071941
Mol1151,31847933,COc1ccc(CN(C)C(=O)Nc2ccccc2)cc1F,emolecules,1.66133934
Mol1152,36890321,Cc1ccc(-n2cc(C(=O)NCCN(C)C)nn2)cc1C,emolecules,1.453624074
Mol1153,36889463,CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCCN(C)C)ccn3n2)cc1,emolecules,1.746089043
Mol1154,1360373,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2,emolecules,1.9364132
Mol1155,31231103,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,emolecules,1.863857962
Mol1156,36268414,Cc1nccc(-c2cccc(NCc3cc(C)on3)c2)n1,emolecules,1.668385917
Mol1157,15267772,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1Cl,emolecules,1.041392685
Mol1158,15267776,Cc1ccc(C)c(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,emolecules,1.077367905
Mol1159,44855101,C/C=C/CC(=O)N1CCC(c2cc(Cc3ccccc3)n[nH]2)CC1,emolecules,1.38219721
Mol1160,30451421,O=C(NC1=NS(=O)(=O)c2ccccc21)c1cc(-c2ccc(F)cc2)no1,emolecules,1.501880494
Mol1161,31856310,Cc1cc(CN2CCN(c3ncccn3)CC2)on1,emolecules,1.564547712
Mol1162,36686539,CCc1nnc2n1CCN(C(=O)c1ccccc1Oc1cccnc1)C2,emolecules,1.637289548
Mol1163,208359,CNC(=O)c1cc(C2CCN(C)CC2)ncn1,emolecules,1.511883361
Mol1164,35754541,CN1CCc2ncnc(N3CCCN(c4nccs4)CC3)c2C1,emolecules,1.635986112
Mol1165,35741943,Cc1cc(N(C)C)nc(N(C)Cc2csc(C)n2)n1,emolecules,1.675319983
Mol1166,36918888,Cc1cccc(N2CCN(C(=O)c3cncnc3C(C)C)CC2)c1,emolecules,1.868526887
Mol1167,48242285,CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1,emolecules,1.510142699
Mol1168,36695013,Cc1cnn(C2CN(CC3(O)CCCCC3)C2)c1,emolecules,1.5132176
Mol1169,43657166,CC1(C)CCN(C(=O)NCCOc2cccnc2)C1,emolecules,1.599446376
Mol1170,36647960,CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2,emolecules,1.526339277
Mol1171,30020148,N#CCSCC(=O)NC1CCCCCC1,emolecules,1.651181062
Mol1172,48840184,Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)sc1Br,emolecules,1.674861141
Mol1173,49943582,CCC(Nc1cnn(C)c1)c1ccc2c(c1)OCCO2,emolecules,1.57634135
Mol1174,48303504,CC(C)c1cccc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1,emolecules,1.544440137
Mol1175,31592368,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,emolecules,0.691081492
Mol1176,49299793,Brc1cc2c(cc1Cn1cncn1)OCCCO2,emolecules,1.536432176
Mol1177,36259510,COCCNc1ncnc2ccsc12,emolecules,1.610127613
Mol1178,150731,O=C(c1ccccn1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,emolecules,1.476396827
Mol1179,48953611,CN1CCN(c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)cc2)CC1,emolecules,1.005180513
Mol1180,44508907,Cc1cnn(Cc2nc(Cn3cccn3)no2)c1,emolecules,1.556181847
Mol1181,2292167,COc1ccccc1CC(=O)Nc1ncc(C)s1,emolecules,0.819543936
Mol1182,36294663,CCCN(CC)c1ccc(C(=O)N2CCCN(C(C)=O)CC2)cc1,emolecules,1.684845362
Mol1183,36648519,Cc1c(Cl)cccc1NC(=O)C(C)N1CCCN(c2nccs2)CC1,emolecules,1.683047038
Mol1184,32043132,Cc1nc(N2CCOc3ccccc3C2)c2cnn(C)c2n1,emolecules,1.631849462
Mol1185,33314123,COCC(=O)Nc1cccc(-n2cccc2)c1,emolecules,1.706632451
Mol1186,17400037,CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCCO4)CC1,emolecules,1.648457594
Mol1187,329184,Cc1cnc(-c2nc(NCc3ccccn3)ncc2-c2onc(C)c2C)cn1,emolecules,1.771219902
Mol1188,LN01313047,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,labnetworkBB,1.344392274
Mol1189,49681766,CCNC(=O)c1ccc(-c2cc(C)cc(OC)c2OC)nc1,emolecules,1.541204691
Mol1190,32230796,Cc1ccc(C)c(OCCN(C)C(=O)c2ccc3c(c2)nnn3C)c1,emolecules,1.465828815
Mol1191,49322283,CC(C)c1nc(NCc2cccnc2)n(C)n1,emolecules,1.581608366
Mol1192,411314,COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1,emolecules,1.775974331
Mol1193,13484504,CCc1nc2ccccc2n1CC(=O)Nc1ncc(C)s1,emolecules,1.691965103
Mol1194,104352855,O=C(CSC1CCCC1)NCCn1nc2c(cc1=O)CCCC2,emolecules,1.783832143
Mol1195,30765753,O=c1ccc(-c2ccc(F)cc2)nn1Cc1ccncc1,emolecules,1.662285516
Mol1196,29911609,COc1ccc(-c2noc([C@@H]3CCCN3Cc3ccccc3)n2)cn1,emolecules,1.40654018
Mol1197,45668511,Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1,emolecules,1.717670503
Mol1198,31254852,CCC(=O)N(C)c1ccccc1C(=O)O,emolecules,1.561339941
Mol1199,44575095,CCc1cnc(CNC(=O)N2CCC(n3cncn3)CC2)s1,emolecules,1.694078462
Mol1200,48312238,C#CCOc1ccc(C(=O)NN2CCCC2=O)cc1,emolecules,1.402948829
Mol1201,49152821,COC(=O)c1ccc(NC(=O)N(C)Cc2ccccc2CN2CCCC2)cc1,emolecules,1.610660163
Mol1202,1373175,Cc1ccccc1N(CC(=O)N(C)C)S(C)(=O)=O,emolecules,1.669595781
Mol1203,43382809,Cc1ncsc1C(=O)N1C[C@@H]2CCCN(C(=O)c3scnc3C)[C@@H]2C1,emolecules,1.880241776
Mol1204,876432,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,emolecules,1.004321374
Mol1205,16692987,COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1,emolecules,1.188647296
Mol1206,43251081,O=C(NCC1CC1)c1ccc(-n2ccnc2)nc1,emolecules,1.654946227
Mol1207,30457837,Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1,emolecules,1.739255803
Mol1208,43287625,O=C1NCC2(C/C=C/CCOc3ccccc31)CCN(C(=O)c1ccc3[nH]nnc3c1)CC2,emolecules,1.388101202
Mol1209,35689572,Cc1ccc(CN(C)c2ncnc3c2cnn3C)o1,emolecules,1.612041745
Mol1210,36910847,O=C(CN1CCC(c2ccccc2)CC1)N1CCNC1=O,emolecules,1.690727544
Mol1211,MCULE-3550646247,N#CC1(NC(=O)CN2CCOCC2)CCCCCC1,mcule,1.653791187
Mol1212,36913784,O=C(CCCc1nc2ccccc2[nH]1)N1CCCC1,emolecules,1.553761698
Mol1213,31611971,C=CCN(Cc1cccnc1)c1nc(C)nc2sccc12,emolecules,1.65829765
Mol1214,36258440,CN(C)C(C)(C)CNc1ncnc2ccccc12,emolecules,1.59206567
Mol1215,877450,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,emolecules,1.632693441
Mol1216,30550521,COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1,emolecules,1.643452676
Mol1217,43249441,Cc1nc(N(C)C)cc(C2(C)CCNCC2)n1,emolecules,1.653598382
Mol1218,32176610,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,emolecules,1.11058971
Mol1219,20593051,Cc1ccc(CN(C)C(=O)c2cn(Cc3ccccc3F)nn2)cc1,emolecules,1.056904851
Mol1220,3477427,Cc1nnc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)s1,emolecules,0.130333768
Mol1221,48836360,N#CCCN(C(=O)c1cccs1)C12CC3CC(CC(C3)C1)C2,emolecules,0.857332496
Mol1222,45748880,CON(C)C(=O)Cc1c(C)[nH]c2ccccc12,emolecules,1.724029973
Mol1223,45491581,Cc1cccc(Oc2ncccc2N)c1C,emolecules,1.656385719
Mol1224,44588358,CC(C)c1cnc(COc2ccc(Br)nc2)o1,emolecules,1.61992771
Mol1225,44811839,CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,emolecules,0.644438589
Mol1226,35721780,CN1CCCN(C(=O)NCCOc2ccc3c(c2)OCO3)CC1,emolecules,1.844849801
Mol1227,29590164,N#Cc1ccc(CCC(=O)Nc2ccncc2)cc1,emolecules,1.579097327
Mol1228,17660388,Cn1c(=O)c2c(nc3n2CCN3Cc2c(F)cccc2Cl)n(C)c1=O,emolecules,0.713490543
Mol1229,11833271,C#CCNC(=O)Cc1coc2cc(OC)ccc12,emolecules,1.751587005
Mol1230,321036,COc1ccc(CN2CCc3nc(-c4cccnc4)nc(O)c3C2)c(C)c1C,emolecules,0.926342447
Mol1231,260568164,CN(C)c1nc(N)nc(Sc2ccccc2)n1,emolecules,0.492760389
Mol1232,3686549,Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,emolecules,1.042181595
Mol1233,24068092,O=C(NCC1CC1)c1cncn1-c1ccc(F)cc1,emolecules,1.717670503
Mol1234,43212065,CCc1cc(CN(C)c2nccc(-c3ccc(C)nc3C)n2)on1,emolecules,1.561339941
Mol1235,44426195,Cc1cc(C(=O)NCCC2=CSC3=NCCCN23)c2cccc(C)c2n1,emolecules,1.66407759
Mol1236,300062043,c1ccc(COc2ccc(CNCC3CCNCC3)cc2)cc1,emolecules,1.401572846
Mol1237,46622380,CN(C)c1cnn(CCC(C#N)(c2ccccc2)c2ccccc2)c(=O)c1,emolecules,1.346744055
Mol1238,197589,Nc1nc(-c2ccccc2)nc2nc(C3CCCN(CC(=O)N4CCCC4)C3)ccc12,emolecules,1.836165816
Mol1239,525100,COc1cc(C(=O)O)c(N)c(OC)c1OC,emolecules,1.73183042
Mol1240,32131885,CC(C)(C)N1CCCN(C(=O)CNc2ccc(C#N)cc2)CC1,emolecules,1.698709349
Mol1241,31998416,O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1,emolecules,1.667452953
Mol1242,45903948,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC,emolecules,0.993876915
Mol1243,300764697,Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1,emolecules,1.710963119
Mol1244,342116,COc1cccc(CN2Cc3ccccc3OC3(CCOCC3)C2)c1,emolecules,1.205745541
Mol1245,3562110,NC(=O)COc1ncnc2ccccc12,emolecules,1.679881942
Mol1246,MCULE-5424274650,O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,mcule,1.667452953
Mol1247,1527366,CN(C)CCN(Cc1ccccc1)Cc1ccccc1O,emolecules,1.622628426
Mol1248,42859262,Cc1n[nH]c(C)c1CCC(=O)N1CCOCC1,emolecules,1.40790054
